,EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
1581,1582,40,4,No,79.68,40,Salary,165734.4,57.73669908466819,Sales,Female,Divorced,8.0,24.0,Direct Deposit,Yes
1582,1583,32,5,Yes,26.84,40,Salary,55827.2,47.0,Research,Male,Married,3.0,15.0,Mail Check,No
1583,1584,40,9,No,49.5,40,Salary,102960.0,67.0,Research,Male,Divorced,2.0,12.0,Direct Deposit,Yes
1584,1585,31,8,Yes,26.26,40,Salary,54620.8,68.0,Marketing,Male,Married,1.0,10.0,Mail Check,Yes
1585,1586,48,17,No,54.25,40,Salary,112840.0,35.0,Human Resources,Female,Divorced,8.0,13.0,Mail Check,Yes
1586,1587,36,1,No,59.22,40,Salary,123177.6,57.73669908466819,Healthcare,Female,Single,5.0,24.0,Mail Check,No
1587,1588,32,7,No,25.75,40,Salary,53560.0,57.73669908466819,Sales,Female,Divorced,1.0,8.0,Mail Check,No
1588,1589,33,7,Yes,22.76,40,Salary,47340.8,28.0,Healthcare,Female,Single,4.0,12.0,Mail Check,Yes
1589,1590,22,1,Yes,22.15,40,Salary,122304.35966790037,57.73669908466819,Research,Male,Married,2.0,8.0,Mail Check,Yes
1590,1591,22,1,Yes,21.61,40,Salary,44948.8,61.0,Manufacturing,Male,Single,3.0,21.0,Mail Check,Yes
1591,1592,48,18,Yes,58.66,40,Salary,122012.8,57.73669908466819,Information Technology,Female,Married,8.0,13.0,Mail Check,Yes
1592,1593,47,16,No,37.16,40,Salary,77292.8,57.7366990846682,Manufacturing,Male,Married,4.0,19.0,Mail Check,Yes
1593,1594,51,12,Yes,65.52,40,Salary,136281.6,24.0,Healthcare,Male,Single,3.0,9.0,Mail Check,No
1594,1595,32,7,No,25.25,40,Salary,52520.0,24.0,Human Resources,Female,Single,1.0,21.0,Mail Check,Yes
1595,1596,49,11,No,66.9,40,Salary,139152.0,41.0,Laboratory,Male,Married,8.0,19.0,Mail Check,Yes
1596,1597,52,16,No,37.89,40,Salary,78811.2,78.0,Sales,Female,Divorced,4.219985164776942,14.0,Mail Check,Yes
1597,1598,41,6,No,53.52,40,Salary,111321.6,57.7366990846682,Laboratory,Male,Divorced,4.219985164776942,14.0,Mail Check,Yes
1598,1599,36,4,Yes,85.56,40,Salary,177964.8,76.0,Research,Female,Married,3.0,10.0,Mail Check,Yes
1599,1600,23,1,No,20.95,40,Salary,43576.0,28.0,Information Technology,Male,Married,1.0,14.0,Mail Check,No
1600,1601,47,13,No,82.92,40,Salary,172473.6,57.73669908466819,Research,Female,Married,8.0,16.0,Mail Check,Yes
1601,1602,55,16,Yes,92.68,40,Salary,332774.4,83.0,Marketing,Female,Divorced,3.0,17.0,Direct Deposit,Yes
1602,1603,47,7,Yes,59.98,40,Salary,124758.4,25.0,Marketing,Male,Divorced,9.0,14.9435790506562,Direct Deposit,Yes
1603,1604,30,5,Yes,28.13,40,Salary,58510.4,24.0,Manufacturing,Male,Divorced,3.0,14.9435790506562,Mail Check,Yes
1604,1605,31,8,Yes,25.75,40,Salary,53560.0,26.0,Healthcare,Female,Divorced,2.0,13.0,Direct Deposit,No
1605,1606,38,3,No,30.0,40,Salary,62400.0,88.0,Laboratory,Male,Single,6.0,10.0,Mail Check,Yes
1606,1607,56,11,No,85.51,40,Salary,177860.8,57.73669908466819,Laboratory,Female,Divorced,7.0,11.0,Mail Check,Yes
1607,1608,32,3,No,30.56,40,Salary,122304.35966790037,57.73669908466819,Marketing,Male,Divorced,2.0,23.0,Mail Check,Yes
1608,1609,37,4,No,34.53,40,Salary,72822.4,46.0,Sales,Male,Married,6.0,13.0,Mail Check,Yes
1609,1610,61,15,No,94.56,40,Salary,336684.8,57.7366990846682,Marketing,Male,Married,7.0,9.0,Direct Deposit,Yes
1610,1611,44,18,No,65.41,40,Salary,136052.8,76.0,Research,Male,Married,5.0,14.9435790506562,Mail Check,Yes
1611,1612,60,16,Yes,55.3,40,Salary,115024.0,57.73669908466819,Laboratory,Male,Divorced,1.0,24.0,Mail Check,Yes
1612,1613,60,20,No,69.98,40,Salary,145558.4,67.0,Manufacturing,Male,Married,6.0,10.0,Mail Check,Yes
1613,1614,46,18,No,95.93,40,Salary,339534.4,20.0,Laboratory,Male,Married,7.0,12.0,Direct Deposit,Yes
1614,1615,44,5,No,34.68,40,Salary,72134.4,40.0,Research,Female,Single,8.0,24.0,Mail Check,Yes
1615,1616,27,5,No,21.93,40,Salary,45614.4,64.0,Sales,Male,Married,1.0,16.0,Mail Check,No
1616,1617,56,15,Yes,71.04,40,Salary,147763.2,33.0,Research,Female,Divorced,4.219985164776942,14.9435790506562,Mail Check,Yes
1617,1618,60,14,No,49.93,40,Salary,103854.4,57.73669908466819,Research,Male,Married,3.0,25.0,Mail Check,Yes
1618,1619,32,7,No,30.98,40,Salary,64438.4,65.0,Research,Female,Single,3.0,20.0,Direct Deposit,Yes
1619,1620,24,1,Yes,20.25,40,Salary,42120.0,28.0,Laboratory,Male,Married,1.0,22.0,Mail Check,No
1620,1621,48,15,No,91.36,40,Salary,330028.8,57.73669908466819,Marketing,Male,Married,6.0,24.0,Mail Check,Yes
1621,1622,38,4,No,93.6,40,Salary,334688.0,57.73669908466819,Human Resources,Female,Divorced,2.0,11.0,Direct Deposit,Yes
1622,1623,24,1,Yes,21.56,40,Salary,44844.8,55.0,Sales,Male,Married,3.0,7.0,Mail Check,No
1623,1624,41,4,No,83.71,40,Salary,174116.8,79.0,Sales,Female,Divorced,6.0,14.9435790506562,Mail Check,Yes
1624,1625,59,20,No,42.35,40,Salary,88088.0,57.7366990846682,Information Technology,Female,Single,8.0,21.0,Direct Deposit,Yes
1625,1626,51,5,No,49.29,40,Salary,102523.2,73.0,Information Technology,Female,Single,3.0,16.0,Direct Deposit,No
1626,1627,40,4,Yes,58.29,40,Salary,121243.2,57.73669908466819,Research,Male,Single,7.0,11.0,Mail Check,No
1627,1628,52,18,Yes,90.27,40,Salary,287761.6,69.0,Marketing,Male,Single,4.0,12.0,Mail Check,No
1628,1629,46,16,No,41.02,40,Salary,85321.6,28.0,Sales,Female,Married,2.0,14.9435790506562,Mail Check,Yes
1629,1630,41,2,Yes,81.11,40,Salary,168708.8,57.73669908466819,Research,Female,Married,3.0,22.0,Mail Check,Yes
1630,1631,40,6,Yes,28.28,40,Salary,37814.4,40.0,Marketing,Male,Married,7.0,8.0,Mail Check,No
1631,1632,34,6,Yes,24.28,40,Salary,50502.4,65.0,Sales,Female,Single,1.0,5.0,Mail Check,Yes
1632,1633,58,19,No,41.57,40,Salary,86465.6,48.0,Sales,Male,Divorced,4.0,14.9435790506562,Direct Deposit,Yes
1633,1634,46,7,No,63.14,40,Salary,131331.2,44.0,Human Resources,Female,Married,8.0,21.0,Mail Check,Yes
1634,1635,53,9,No,33.26,40,Salary,69280.8,57.73669908466819,Research,Male,Single,8.0,9.0,Mail Check,Yes
1635,1636,23,1,No,22.65,40,Salary,47112.0,57.73669908466819,Information Technology,Female,Single,1.0,19.0,Mail Check,Yes
1636,1637,58,17,Yes,53.49,40,Salary,111259.2,73.0,Sales,Male,Single,5.0,12.0,Mail Check,No
1637,1638,59,10,No,42.45,40,Salary,88296.0,66.0,Information Technology,Female,Married,3.0,14.9435790506562,Mail Check,Yes
1638,1639,36,4,Yes,74.73,40,Salary,155438.4,84.0,Marketing,Female,Single,6.0,17.0,Mail Check,No
1639,1640,49,10,Yes,40.89,40,Salary,85051.2,68.0,Human Resources,Male,Divorced,6.0,6.0,Mail Check,Yes
1640,1641,45,20,No,69.14,40,Salary,143811.2,57.73669908466819,Healthcare,Male,Married,3.0,16.0,Mail Check,Yes
1641,1642,38,10,Yes,75.89,40,Salary,157851.2,70.0,Sales,Female,Married,1.0,14.9435790506562,Direct Deposit,Yes
1642,1643,41,7,Yes,83.84,40,Salary,174387.2,57.73669908466819,Sales,Female,Divorced,6.0,16.0,Direct Deposit,Yes
1643,1644,37,7,Yes,29.03,40,Salary,60382.4,28.0,Healthcare,Female,Single,5.0,14.9435790506562,Mail Check,Yes
1644,1645,35,5,No,25.51,40,Salary,53060.8,71.0,Marketing,Female,Married,6.0,6.0,Direct Deposit,Yes
1645,1646,31,6,Yes,28.36,40,Salary,58988.8,29.0,Human Resources,Female,Divorced,2.0,17.0,Mail Check,Yes
1646,1647,21,1,Yes,21.2,40,Salary,44096.0,82.0,Sales,Male,Married,1.0,14.9435790506562,Mail Check,No
1647,1648,53,18,Yes,48.0,40,Salary,99840.0,54.0,Sales,Female,Married,1.0,25.0,Mail Check,Yes
1648,1649,61,11,Yes,85.58,40,Salary,178006.4,57.7366990846682,Manufacturing,Female,Divorced,7.0,25.0,Direct Deposit,Yes
1649,1650,55,8,Yes,81.79,40,Salary,170123.2,57.7366990846682,Information Technology,Female,Single,3.0,10.0,Mail Check,No
1650,1651,26,3,Yes,20.88,40,Salary,43430.4,48.0,Research,Female,Single,2.0,13.0,Direct Deposit,Yes
1651,1652,48,9,Yes,42.09,40,Salary,87547.2,52.0,Information Technology,Male,Single,8.0,17.0,Mail Check,Yes
1652,1653,44,6,Yes,97.26,40,Salary,202300.8,57.73669908466819,Research,Female,Divorced,8.0,7.0,Mail Check,Yes
1653,1654,58,11,No,50.91,40,Salary,105892.8,87.0,Healthcare,Female,Divorced,3.0,14.9435790506562,Direct Deposit,Yes
1654,1655,37,3,Yes,29.61,40,Salary,61588.8,42.0,Manufacturing,Female,Divorced,2.0,21.0,Direct Deposit,No
1655,1656,45,17,Yes,95.42,40,Salary,338473.6,31.0,Marketing,Female,Married,4.0,14.9435790506562,Direct Deposit,Yes
1656,1657,45,13,Yes,59.82,40,Salary,124425.6,34.0,Human Resources,Male,Single,6.0,23.0,Direct Deposit,No
1657,1658,54,18,No,43.08,40,Salary,89606.4,88.0,Sales,Female,Divorced,1.0,13.0,Mail Check,Yes
1658,1659,52,8,Yes,46.81,40,Salary,97364.8,80.0,Research,Female,Divorced,5.0,19.0,Mail Check,Yes
1659,1660,56,12,Yes,94.39,40,Salary,336331.2,57.7366990846682,Information Technology,Male,Married,5.0,16.0,Mail Check,Yes
1660,1661,57,15,Yes,34.49,40,Salary,71739.2,57.73669908466819,Marketing,Male,Married,2.0,11.0,Mail Check,Yes
1661,1662,30,6,Yes,26.1,40,Salary,54288.0,48.0,Manufacturing,Female,Married,2.0,12.0,Mail Check,Yes
1662,1663,30,4,Yes,30.43,40,Salary,63294.4,34.0,Healthcare,Female,Married,2.0,20.0,Mail Check,Yes
1663,1664,47,9,No,65.45,40,Salary,136136.0,57.73669908466819,Research,Female,Divorced,7.0,19.0,Direct Deposit,Yes
1664,1665,44,5,No,93.89,40,Salary,335291.2,59.0,Information Technology,Female,Divorced,2.0,14.9435790506562,Mail Check,Yes
1665,1666,41,9,No,83.45,40,Salary,173576.0,87.0,Laboratory,Male,Single,7.0,9.0,Direct Deposit,No
1666,1667,23,1,No,21.46,40,Salary,44636.8,57.73669908466819,Human Resources,Female,Single,1.0,7.0,Mail Check,Yes
1667,1668,34,1,No,28.3,40,Salary,38064.0,57.7366990846682,Information Technology,Female,Divorced,3.0,10.0,Mail Check,Yes
1668,1669,58,18,No,63.3,40,Salary,131664.0,57.73669908466819,Research,Male,Divorced,3.0,10.0,Mail Check,Yes
1669,1670,59,5,No,60.85,40,Salary,126568.0,57.73669908466819,Healthcare,Female,Married,6.0,13.0,Direct Deposit,Yes
1670,1671,31,4,Yes,25.03,40,Salary,52062.4,22.0,Healthcare,Male,Single,1.0,19.0,Mail Check,Yes
1671,1672,38,3,Yes,72.92,40,Salary,151673.6,46.0,Marketing,Prefer Not to Answer,Divorced,4.0,23.0,Mail Check,Yes
1672,1673,36,9,No,27.45,40,Salary,57096.0,57.73669908466819,Healthcare,Female,Single,6.0,22.0,Mail Check,Yes
1673,1674,60,20,No,97.33,40,Salary,202446.4,57.73669908466819,Research,Female,Divorced,4.0,25.0,Direct Deposit,Yes
1674,1675,33,1,No,29.45,40,Salary,61256.0,89.0,Healthcare,Male,Divorced,4.0,7.0,Direct Deposit,Yes
1675,1676,43,8,Yes,97.6,40,Salary,203008.0,64.0,Marketing,Female,Single,1.0,6.0,Direct Deposit,No
1676,1677,25,2,No,22.7,40,Salary,47216.0,21.0,Healthcare,Male,Single,2.0,14.0,Mail Check,Yes
1677,1678,34,9,Yes,30.89,40,Salary,64251.2,57.73669908466819,Sales,Male,Divorced,6.0,15.0,Direct Deposit,No
1678,1679,47,15,No,32.73,40,Salary,68078.4,38.0,Information Technology,Female,Divorced,7.0,10.0,Mail Check,Yes
1679,1680,51,20,Yes,60.6,40,Salary,126048.0,57.73669908466819,Research,Male,Married,2.0,14.0,Mail Check,Yes
1680,1681,52,5,No,93.89,40,Salary,335291.2,57.7366990846682,Research,Female,Divorced,8.0,6.0,Direct Deposit,Yes
1681,1682,44,13,No,68.43,40,Salary,142334.4,57.73669908466819,Marketing,Female,Single,3.0,5.0,Mail Check,No
1682,1683,41,6,No,37.87,40,Salary,78769.6,25.0,Manufacturing,Male,Married,4.219985164776942,10.0,Mail Check,Yes
1683,1684,38,10,No,50.52,40,Salary,105081.6,57.7366990846682,Research,Female,Married,4.0,14.0,Mail Check,Yes
1684,1685,54,14,No,86.47,40,Salary,179857.6,39.0,Research,Female,Single,1.0,14.9435790506562,Mail Check,No
1685,1686,46,7,Yes,33.89,40,Salary,41371.2,24.0,Research,Female,Divorced,6.0,19.0,Direct Deposit,No
1686,1687,46,6,No,33.57,40,Salary,69825.6,85.0,Manufacturing,Male,Divorced,4.219985164776942,13.0,Mail Check,Yes
1687,1688,46,14,Yes,64.36,40,Salary,133868.8,84.0,Laboratory,Female,Divorced,4.0,14.0,Direct Deposit,Yes
1688,1689,28,4,Yes,23.27,40,Salary,48401.6,42.0,Marketing,Male,Divorced,2.0,12.0,Direct Deposit,No
1689,1690,24,1,No,20.92,40,Salary,43513.6,57.7366990846682,Marketing,Male,Married,1.0,5.0,Direct Deposit,No
1690,1691,39,7,No,37.52,40,Salary,78041.6,57.73669908466819,Marketing,Female,Married,3.0,14.0,Mail Check,Yes
1691,1692,27,2,No,22.02,40,Salary,45801.6,28.0,Marketing,Female,Married,3.0,22.0,Mail Check,Yes
1692,1693,54,14,No,50.17,40,Salary,104353.6,86.0,Information Technology,Female,Single,1.0,19.0,Mail Check,No
1693,1694,53,13,Yes,39.04,40,Salary,81203.2,57.7366990846682,Marketing,Male,Divorced,4.0,20.0,Direct Deposit,Yes
1694,1695,52,20,Yes,40.2,40,Salary,83616.0,57.73669908466819,Human Resources,Female,Single,7.0,14.9435790506562,Direct Deposit,Yes
1695,1696,58,10,Yes,78.46,40,Salary,163336.8,47.0,Research,Prefer Not to Answer,Divorced,8.0,8.0,Mail Check,Yes
1696,1697,48,10,No,40.27,40,Salary,83761.6,75.0,Human Resources,Male,Single,2.0,6.0,Mail Check,Yes
1697,1698,59,6,No,56.15,40,Salary,116792.0,57.73669908466819,Human Resources,Female,Divorced,1.0,11.0,Direct Deposit,Yes
1698,1699,39,2,Yes,54.14,40,Salary,112611.2,57.7366990846682,Healthcare,Male,Divorced,6.0,21.0,Direct Deposit,Yes
1699,1700,43,9,No,71.76,40,Salary,149260.8,84.0,Research,Female,Married,5.0,10.0,Mail Check,Yes
1700,1701,53,8,No,89.94,40,Salary,287075.2,24.0,Research,Female,Married,7.0,23.0,Mail Check,Yes
1701,1702,53,19,No,94.25,40,Salary,336040.0,28.0,Research,Female,Married,7.0,14.0,Direct Deposit,Yes
1702,1703,47,15,No,95.58,40,Salary,338806.4,57.73669908466819,Information Technology,Male,Single,1.0,16.0,Mail Check,No
1703,1704,51,18,Yes,72.16,40,Salary,150092.8,77.0,Sales,Female,Married,2.0,14.9435790506562,Mail Check,Yes
1704,1705,29,4,Yes,25.13,40,Salary,52270.4,57.7366990846682,Marketing,Male,Married,1.0,14.9435790506562,Mail Check,No
1705,1706,50,20,No,56.72,40,Salary,117977.6,25.0,Research,Female,Single,2.0,24.0,Direct Deposit,No
1706,1707,46,9,No,58.38,40,Salary,121430.4,50.0,Laboratory,Male,Married,6.0,14.9435790506562,Mail Check,Yes
1707,1708,31,8,No,27.58,40,Salary,57366.4,57.7366990846682,Sales,Female,Single,2.0,14.0,Direct Deposit,Yes
1708,1709,59,12,Yes,77.37,40,Salary,160929.6,65.0,Sales,Male,Divorced,5.0,23.0,Mail Check,Yes
1709,1710,44,9,No,32.02,40,Salary,66601.6,65.0,Sales,Male,Single,1.0,14.9435790506562,Mail Check,Yes
1710,1711,36,9,No,37.34,40,Salary,77667.2,24.0,Information Technology,Male,Married,1.0,16.0,Mail Check,Yes
1711,1712,56,17,No,55.49,40,Salary,115433.2,69.0,Sales,Female,Divorced,4.0,13.0,Mail Check,Yes
1712,1713,48,20,Yes,92.3,40,Salary,333384.0,57.73669908466819,Sales,Prefer Not to Answer,Single,7.0,8.0,Direct Deposit,No
1713,1714,40,4,No,26.04,40,Salary,54163.2,36.0,Healthcare,Female,Married,9.0,23.0,Mail Check,No
1714,1715,41,6,No,34.77,40,Salary,72321.6,57.73669908466819,Healthcare,Male,Single,4.219985164776942,22.0,Mail Check,Yes
1715,1716,57,14,No,41.97,40,Salary,87297.6,27.0,Sales,Female,Married,9.0,12.0,Mail Check,Yes
1716,1717,39,7,No,41.63,40,Salary,86590.4,57.73669908466819,Research,Male,Divorced,4.0,14.0,Mail Check,Yes
1717,1718,36,7,Yes,75.17,40,Salary,156353.6,35.0,Sales,Female,Single,2.0,14.9435790506562,Mail Check,No
1718,1719,57,8,No,91.46,40,Salary,330236.8,57.7366990846682,Marketing,Female,Married,3.0,14.9435790506562,Mail Check,Yes
1719,1720,43,8,No,97.53,40,Salary,202862.4,53.0,Information Technology,Female,Divorced,3.0,12.0,Direct Deposit,Yes
1720,1721,47,11,No,42.91,40,Salary,89252.8,64.0,Laboratory,Female,Married,1.0,14.9435790506562,Mail Check,Yes
1721,1722,46,5,No,48.06,40,Salary,99964.8,83.0,Manufacturing,Male,Single,6.0,6.0,Mail Check,No
1722,1723,46,10,Yes,68.21,40,Salary,142876.8,20.0,Manufacturing,Female,Divorced,4.0,9.0,Direct Deposit,Yes
1723,1724,33,5,No,22.74,40,Salary,47299.2,35.0,Information Technology,Male,Divorced,6.0,14.9435790506562,Direct Deposit,No
1724,1725,53,15,Yes,32.4,40,Salary,67392.0,27.0,Manufacturing,Male,Single,1.0,7.0,Mail Check,Yes
1725,1726,43,2,No,32.1,40,Salary,66768.0,57.7366990846682,Healthcare,Female,Divorced,4.219985164776942,17.0,Mail Check,Yes
1726,1727,51,10,No,84.83,40,Salary,176446.4,82.0,Information Technology,Male,Single,1.0,14.9435790506562,Mail Check,No
1727,1728,61,11,Yes,33.96,40,Salary,70636.8,50.0,Sales,Male,Married,9.0,16.0,Mail Check,Yes
1728,1729,24,1,Yes,20.9,40,Salary,43472.0,87.0,Research,Male,Married,1.0,10.0,Mail Check,No
1729,1730,48,11,No,61.15,40,Salary,127332.0,32.0,Research,Male,Single,6.0,9.0,Direct Deposit,No
1730,1731,56,18,No,34.34,40,Salary,71427.2,80.0,Human Resources,Female,Single,6.0,24.0,Mail Check,Yes
1731,1732,21,1,Yes,22.51,40,Salary,46820.8,81.0,Sales,Female,Married,1.0,13.0,Mail Check,No
1732,1733,37,3,No,29.21,40,Salary,59251.2,41.0,Information Technology,Female,Single,3.0,16.0,Mail Check,Yes
1733,1734,32,7,Yes,25.47,40,Salary,52977.6,57.73669908466819,Laboratory,Male,Single,2.0,22.0,Direct Deposit,Yes
1734,1735,51,6,No,41.13,40,Salary,85550.4,30.0,Research,Male,Divorced,1.0,14.9435790506562,Mail Check,Yes
1735,1736,52,16,No,32.33,40,Salary,67246.4,48.0,Sales,Male,Divorced,6.0,10.0,Mail Check,Yes
1736,1737,31,5,Yes,27.47,40,Salary,57137.6,35.0,Manufacturing,Female,Divorced,2.0,14.0,Direct Deposit,Yes
1737,1738,50,15,No,52.34,40,Salary,108867.2,59.0,Manufacturing,Female,Single,4.219985164776942,11.0,Mail Check,No
1738,1739,28,5,No,25.2,40,Salary,52416.0,52.0,Information Technology,Male,Divorced,2.0,13.0,Direct Deposit,No
1739,1740,31,3,Yes,28.23,40,Salary,58728.4,47.0,Manufacturing,Male,Single,2.0,14.9435790506562,Mail Check,Yes
1740,1741,32,9,Yes,29.63,40,Salary,61630.4,86.0,Marketing,Male,Divorced,1.0,14.9435790506562,Direct Deposit,No
1741,1742,61,10,Yes,47.11,40,Salary,97988.8,33.0,Human Resources,Female,Divorced,4.219985164776942,17.0,Mail Check,Yes
1742,1743,49,5,No,60.07,40,Salary,124945.6,27.0,Research,Female,Single,9.0,12.0,Mail Check,No
1743,1744,49,5,No,60.77,40,Salary,126401.6,41.0,Research,Male,Single,3.0,15.0,Mail Check,No
1744,1745,57,19,No,32.58,40,Salary,67766.4,38.0,Laboratory,Male,Divorced,1.0,6.0,Mail Check,No
1745,1746,57,5,No,46.92,40,Salary,97593.6,37.0,Research,Male,Married,8.0,14.9435790506562,Direct Deposit,Yes
1746,1747,50,19,No,61.23,40,Salary,127358.4,57.73669908466819,Human Resources,Male,Married,2.0,25.0,Mail Check,Yes
1747,1748,51,15,Yes,65.39,40,Salary,136011.2,57.7366990846682,Human Resources,Female,Single,6.0,8.0,Mail Check,No
1748,1749,46,10,Yes,33.78,40,Salary,41142.4,79.0,Research,Female,Married,8.0,14.9435790506562,Mail Check,
1749,1750,44,19,No,62.56,40,Salary,130124.8,66.0,Marketing,Female,Single,2.0,12.0,Direct Deposit,
1750,1751,46,19,Yes,80.46,40,Salary,167356.8,30.0,Manufacturing,Female,Divorced,4.219985164776942,15.0,Mail Check,Yes
1751,1752,51,10,Yes,88.48,40,Salary,284038.4,57.73669908466819,Human Resources,Female,Single,7.0,20.0,Mail Check,
1752,1753,51,8,No,33.97,40,Salary,70657.6,88.0,Laboratory,Male,Single,4.219985164776942,14.9435790506562,Mail Check,Yes
1753,1754,52,6,No,60.23,40,Salary,125278.4,33.0,Sales,Female,Married,3.0,5.0,Mail Check,Yes
1754,1755,34,6,No,28.13,40,Salary,37710.4,23.0,Manufacturing,Male,Single,5.0,20.0,Mail Check,Yes
1755,1756,39,9,No,86.67,40,Salary,280273.6,57.73669908466819,Laboratory,Prefer Not to Answer,Married,1.0,17.0,Mail Check,Yes
1756,1757,59,10,No,84.57,40,Salary,175905.6,80.0,Sales,Male,Married,6.0,23.0,Mail Check,Yes
1757,1758,36,3,Yes,69.79,40,Salary,145163.2,62.0,Manufacturing,Female,Single,6.0,13.0,Mail Check,
1758,1759,54,19,No,47.69,40,Salary,99335.2,62.0,Manufacturing,Female,Divorced,5.0,14.9435790506562,Mail Check,Yes
1759,1760,44,6,No,50.24,40,Salary,104499.2,62.0,Manufacturing,Male,Single,7.0,5.0,Direct Deposit,
1760,1761,50,15,No,66.48,40,Salary,138278.4,81.0,Laboratory,Female,Married,6.0,9.0,Mail Check,Yes
1761,1762,42,8,Yes,41.5,40,Salary,86320.0,35.0,Information Technology,Male,Divorced,9.0,11.0,Mail Check,Yes
1762,1763,54,19,No,50.34,40,Salary,104707.2,53.0,Manufacturing,Female,Divorced,3.0,18.0,Mail Check,Yes
1763,1764,47,6,No,52.22,40,Salary,108617.6,20.0,Sales,Male,Divorced,3.0,5.0,Mail Check,Yes
1764,1765,39,5,Yes,65.81,40,Salary,136884.8,55.0,Manufacturing,Female,Divorced,2.0,16.0,Direct Deposit,Yes
1765,1766,61,17,No,38.01,40,Salary,79060.8,66.0,Research,Female,Divorced,5.0,19.0,Direct Deposit,Yes
1766,1767,57,7,No,66.67,40,Salary,138673.6,57.73669908466819,Sales,Male,Single,4.219985164776942,14.9435790506562,Direct Deposit,
1767,1768,40,8,Yes,30.96,40,Salary,64396.8,57.7366990846682,Information Technology,Male,Divorced,8.0,7.0,Mail Check,
1768,1769,52,19,Yes,32.38,40,Salary,67350.4,71.0,Information Technology,Male,Single,4.219985164776942,14.9435790506562,Direct Deposit,Yes
1769,1770,54,20,No,88.12,40,Salary,283289.6,57.7366990846682,Healthcare,Female,Single,4.219985164776942,14.9435790506562,Mail Check,
1770,1771,38,1,No,96.27,40,Salary,200241.6,61.0,Information Technology,Male,Married,1.0,12.0,Mail Check,Yes
1771,1772,38,1,Yes,36.2,40,Salary,75296.0,40.0,Information Technology,Female,Married,2.0,14.0,Mail Check,Yes
1772,1773,39,10,No,69.42,40,Salary,144393.6,76.0,Manufacturing,Female,Divorced,6.0,14.9435790506562,Mail Check,Yes
1773,1774,49,10,No,51.28,40,Salary,106454.4,61.0,Human Resources,Male,Divorced,3.0,15.0,Mail Check,Yes
1774,1775,33,4,No,28.96,40,Salary,39436.8,27.0,Laboratory,Female,Single,6.0,14.9435790506562,Mail Check,Yes
1775,1776,56,11,Yes,78.94,40,Salary,164335.2,57.73669908466819,Sales,Female,Divorced,9.0,18.0,Mail Check,Yes
1776,1777,60,10,No,83.23,40,Salary,173128.4,57.73669908466819,Sales,Female,Married,4.0,19.0,Mail Check,Yes
1777,1778,48,11,Yes,78.04,40,Salary,162323.2,24.0,Research,Female,Divorced,9.0,21.0,Mail Check,Yes
1778,1779,21,1,Yes,20.02,40,Salary,41641.6,36.0,Marketing,Female,Single,1.0,17.0,Direct Deposit,Yes
1779,1780,57,5,No,85.23,40,Salary,177278.4,33.0,Human Resources,Female,Divorced,4.0,14.9435790506562,Mail Check,Yes
1780,1781,55,17,No,92.22,40,Salary,332817.6,57.73669908466819,Research,Female,Divorced,8.0,19.0,Mail Check,Yes
1781,1782,47,6,No,90.61,40,Salary,288468.8,57.73669908466819,Healthcare,Female,Single,3.0,23.0,Mail Check,
1782,1783,26,3,Yes,20.6,40,Salary,42848.0,57.73669908466819,Laboratory,Female,Married,1.0,14.9435790506562,Mail Check,
1783,1784,51,18,No,87.55,40,Salary,282104.0,57.73669908466819,Laboratory,Female,Single,2.0,20.0,Mail Check,
1784,1785,61,11,No,96.27,40,Salary,200241.6,63.0,Healthcare,Female,Married,1.0,7.0,Direct Deposit,Yes
1785,1786,35,1,Yes,23.58,40,Salary,49046.4,44.0,Research,Male,Divorced,3.0,18.0,Mail Check,
1786,1787,47,18,Yes,48.68,40,Salary,101254.4,70.0,Information Technology,Female,Single,9.0,15.0,Mail Check,
1787,1788,40,2,Yes,28.28,40,Salary,38022.4,57.73669908466819,Manufacturing,Female,Divorced,9.0,11.0,Mail Check,Yes
